,Title,Artist,Date,track_id,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time_Signature,explicit,billboard_hot_100,Popularity,Release_Year
4080,Stay The Night, Zedd Featuring Hayley Williams,01-03-2014,2QtJA4gbwe1AcanB2p21aP,0.596,0.738,8,-3.109,1,0.0411,0.109,0,0.0947,0.461,127.961,217347,4,FALSE,1,65,2012
4081,White Walls, Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,01-03-2014,1MFD6gdVDjFFMM8ItH9ZhI,0.768,0.782,7,-5.545,1,0.141,0.0545,0,0.338,0.842,116.492,220319,4,TRUE,1,68,2012
4082,It Won't Stop, Sevyn Streeter Featuring Chris Brown,01-03-2014,2xRYnHQdLD9ketvC01UYYT,0.657,0.574,1,-9.484,0,0.0407,0.016,8.10E-05,0.172,0.211,119.992,281080,4,FALSE,1,74,2013
4083,Achy Breaky 2, Buck 22 Featuring Billy Ray Cyrus,01-03-2014,37FK7UA8BqmCllCfFabkLE,0.654,0.726,9,-8.354,1,0.286,0.312,0,0.0603,0.94,74.009,152221,4,FALSE,1,22,2014
4084,You're Mine (Eternal), Mariah Carey,01-03-2014,2V3EBbauVyLyc8nU2igZyJ,0.632,0.637,2,-6.603,1,0.156,0.43,0,0.161,0.502,148.867,255760,4,FALSE,1,32,2014
4085,Explosions, Ellie Goulding,01-03-2014,1a0BdV0rApAOX1nGOCxeSa,0.378,0.53,5,-6.676,1,0.0304,0.721,0,0.328,0.146,95.977,243886,4,FALSE,1,39,2013
4086,All Me, Drake Featuring 2 Chainz & Big Sean,22-02-2014,7y911sqgHGHcyU4ivapjwi,0.67,0.515,1,-6.977,1,0.397,0.0705,0,0.25,0.422,122.006,270867,4,TRUE,1,67,2013
4087,Confident, Justin Bieber Featuring Chance The Rapper,22-02-2014,5Isz0twJeFdduOQEFQLezv,0.738,0.563,5,-5.467,0,0.11,0.113,0,0.191,0.876,134.132,248133,4,FALSE,1,68,2014
4088,Midnight Memories, One Direction,22-02-2014,5wjmqUGN7vrAqFqDWrywlZ,0.432,0.868,6,-2.01,0,0.0882,0.00725,0,0.233,0.567,156.128,176320,4,FALSE,1,71,2013
4089,Sweet Annie, Zac Brown Band,22-02-2014,7jRdxVZeBAtLXL8ZpBMR2q,0.635,0.434,6,-7.986,1,0.0298,0.171,1.09E-06,0.106,0.171,139.977,278693,4,FALSE,1,57,2012
4090,She Knows, J. Cole Featuring Amber Coffman & The Cults,22-02-2014,0Fs9cdPDhptWEDJmiCbkEW,0.766,0.74,1,-10.363,1,0.0807,0.0193,0.0784,0.229,0.183,118.008,296520,4,TRUE,1,85,2013
4091,Up All Night, Jon Pardi,22-02-2014,6qewYf1Su9xeaAp9iEQpUw,0.549,0.713,9,-4.935,1,0.0306,0.185,0,0.112,0.463,162.989,209640,4,FALSE,1,60,2014
4092,Follow Your Arrow, Kacey Musgraves,15-02-2014,4CLPNURPcKztF9RRdcWLGP,0.448,0.649,5,-5.925,1,0.0434,0.418,0,0.0976,0.575,195.925,199640,4,FALSE,1,68,2013
4093,m.A.A.d City, Kendrick Lamar Featuring MC Eiht,15-02-2014,2HbKqm4o0w5wEeEFXm2sD4,0.716,0.531,7,-7.355,1,0.122,0.0703,0,0.224,0.344,71.994,386907,4,TRUE,1,79,2012
4094,A Man Who Was Gonna Die Young, Eric Church,15-02-2014,4tLNKzcRv95bWCtwNpH4w6,0.511,0.0971,11,-16.561,1,0.0442,0.951,0,0.106,0.397,134.936,193787,4,FALSE,1,47,2014
4095,Don't Let Me Be Lonely, The Band Perry,15-02-2014,1vjx9wZEyhhM1VRmIoDiRk,0.601,0.682,1,-4.548,1,0.0282,0.159,0,0.0786,0.337,111.006,251227,4,FALSE,1,42,2013
4096,El Perdedor, Enrique Iglesias Featuring Marco Antonio Solis,08-02-2014,4jMu6QYon1JEikcdTJ1TzR,0.487,0.478,8,-5.91,0,0.0536,0.704,0,0.121,0.288,137.799,191427,4,FALSE,1,66,2014
4097,We Were Us, Keith Urban And Miranda Lambert,08-02-2014,5Net7uzpcqkJtOwR22onye,0.578,0.937,2,-5.685,1,0.0481,0.0294,0,0.122,0.479,102.983,191747,4,FALSE,1,55,2013
4098,Carolina, Parmalee,08-02-2014,7JKUEuxOW5NNieEjoW59sH,0.434,0.75,10,-3.53,1,0.0293,0.0107,0,0.106,0.488,159.824,201347,4,FALSE,1,60,2013
4099,Radio, Darius Rucker,08-02-2014,0uMur9BAwuzsShojxBi6ag,0.72,0.848,0,-6.834,1,0.0589,0.123,0,0.0728,0.965,92.999,189053,4,FALSE,1,47,2013
4100,Marry Me, Jason Derulo,08-02-2014,1SThtZuWugKEmuXsmQZaNN,0.575,0.632,7,-5.623,1,0.0269,0.033,0,0.144,0.229,105.047,225027,4,FALSE,1,1,2022
4101,Love More, Chris Brown Featuring Nicki Minaj,01-02-2014,2MDueMvPkUTpU6Xkmeinln,0.882,0.621,1,-6.652,1,0.0461,0.000463,0.00055,0.0784,0.487,104.954,189707,4,TRUE,1,62,2014
4102,Applause, Lady Gaga,01-02-2014,5ka2ajep9OAvU5Sgduhiex,0.669,0.78,7,-4.287,0,0.053,0.0265,1.63E-06,0.143,0.738,139.945,212333,4,FALSE,1,74,2013
4103,Wasting All These Tears, Cassadee Pope,01-02-2014,25zXRQGuwYZdIp88fVZOPC,0.465,0.772,5,-3.932,0,0.0378,0.0959,1.04E-05,0.167,0.257,155.83,215640,4,FALSE,1,67,2013
4104,Drunk Last Night, Eli Young Band,01-02-2014,4hnK8P3v7kE7T4PMBYwRhu,0.528,0.856,7,-4.605,1,0.0351,0.052,0,0.0988,0.572,87.019,219213,4,FALSE,1,57,2013
4105,I Luv This Sh*t, August Alsina Featuring Trinidad James,01-02-2014,4IeUAegXVbETb7FpgNDnSM,0.643,0.592,1,-6.684,0,0.277,0.00475,1.54E-06,0.222,0.405,123.942,267920,4,TRUE,1,65,2013
4106,How I Feel, Flo Rida,01-02-2014,3et1SjQkOhOSUl9vzfDzlx,0.637,0.955,7,-1.691,0,0.112,0.106,0,0.422,0.613,127.985,169557,4,FALSE,1,52,2013
4107,Alone Together, Fall Out Boy,01-02-2014,5MsZIaCYY6Tsdph0LiB0hE,0.552,0.915,4,-3.713,1,0.0559,0.0013,3.74E-05,0.206,0.606,90.013,203413,4,FALSE,1,61,2013
4108,All That Matters, Justin Bieber,01-02-2014,70XP39KE8vTgxtRXcwfxJA,0.696,0.513,6,-5.567,0,0.0424,0.00508,0,0.0682,0.144,129.859,191173,4,FALSE,1,60,2014
4109,Holy Grail, Jay Z Featuring Justin Timberlake,25-01-2014,37jTPJgwCCmIGMPB45jrPV,0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59E-06,0.256,0.156,145.082,338413,4,TRUE,1,66,2013
4110,Replay, Zendaya,25-01-2014,7d1CFwrBmH34gmS0Hkbfbt,0.688,0.723,6,-6.682,0,0.121,0.0416,0.0002,0.302,0.618,140.023,209187,4,FALSE,1,70,2013
4111,Gas Pedal, Sage The Gemini Featuring IamSu!,25-01-2014,1UMKquW1olreYO1LlLmTqi,0.843,0.538,1,-8.028,1,0.0833,0.0273,0,0.124,0.428,97.49,208160,4,TRUE,1,71,2014
4112,Survival, Eminem,25-01-2014,3stOygN0I7CIvkEB2LJGbv,0.459,0.899,2,-2.978,1,0.21,0.0038,0,0.126,0.437,176.384,272417,4,TRUE,1,67,2013
4113,Berzerk, Eminem,25-01-2014,6Xk7PnitV9jCRorWt2LiVZ,0.739,0.872,11,-4.059,0,0.333,0.0217,0,0.26,0.684,95.084,238746,4,TRUE,1,69,2013
4114,You Sound Good To Me, Lucy Hale,25-01-2014,3aOnLQ7Q5bUxB8mqYWb7iX,0.638,0.893,1,-3.889,1,0.0461,0.0446,1.59E-06,0.0847,0.87,92.018,192653,4,FALSE,1,38,2014
4115,TKO, Justin Timberlake,25-01-2014,5mIqtDBiw3rqMxsJc4UVM6,0.611,0.678,3,-6.723,0,0.243,0.00701,8.43E-06,0.431,0.493,137.864,424147,4,TRUE,1,57,2013
4116,Sunny And 75, Joe Nichols,25-01-2014,1rGLPyb4LMojT4wpxiZTp8,0.531,0.893,0,-4.422,1,0.055,0.184,1.01E-06,0.101,0.323,120.045,206947,4,FALSE,1,60,2013
4117,That's My Kind Of Night, Luke Bryan,18-01-2014,5HGibWoxnkYSkl6mHmAlOE,0.661,0.751,7,-2.909,1,0.0481,0.0571,0,0.105,0.875,109.995,190187,4,FALSE,1,72,2013
4118,The Fox, Ylvis,18-01-2014,5HOpkTTVcmZHnthgyxrIL8,0.703,0.867,6,-4.292,1,0.0453,0.107,0,0.119,0.546,128.008,213708,4,FALSE,1,65,2013
4119,Perfume, Britney Spears,18-01-2014,0DOgMeHlNponAEqczZoxX0,0.39,0.557,3,-6.344,1,0.0521,0.452,0,0.125,0.317,79.34,239973,4,FALSE,1,52,2013
4120,Bounce It, Juicy J Featuring Wale & Trey Songz,18-01-2014,3N5oiETJEStSB71TjTFkWV,0.785,0.572,11,-9.383,1,0.0859,0.00811,0,0.111,0.477,140.032,260560,4,TRUE,1,60,2013
4121,Everybody's Got Somebody But Me, Hunter Hayes Featuring Jason Mraz,18-01-2014,0spRhrdp5a0qHBzcYwtFIX,0.638,0.53,5,-6.928,1,0.063,0.337,0,0.179,0.882,151.618,159347,4,FALSE,1,52,2011
4122,Old School Love, Lupe Fiasco Featuring Ed Sheeran,18-01-2014,72FdcAg79So8xaAHs2mbrB,0.701,0.781,5,-8.493,1,0.134,0.0908,1.75E-06,0.358,0.459,86.006,273904,4,TRUE,1,52,2013
4123,Honest, Future,18-01-2014,5ik5nMy8vdS2rXe7SAGt2K,0.719,0.477,6,-6.439,0,0.178,0.0326,0,0.218,0.297,140.141,200493,4,TRUE,1,54,2014
4124,HeadBand, B.o.B Featuring 2 Chainz,11-01-2014,2LvRR121MWFmmEGkuV2vQP,0.919,0.506,1,-7.14,1,0.304,0.132,0,0.0771,0.273,97.465,220240,4,TRUE,1,71,2013
4125,Best Song Ever, One Direction,11-01-2014,5T7ZFtCcOgkpjxcuaeZbw0,0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,200107,4,FALSE,1,78,2013
4126,Heart Attack, Enrique Iglesias,11-01-2014,2vV6LiBLvVXMBJTyO1ptlz,0.427,0.895,4,-4.059,1,0.109,0.0717,0,0.409,0.414,154.048,170147,4,FALSE,1,46,2014
4127,Gorilla, Bruno Mars,11-01-2014,2ih2U8ttFzCjnQ5njF3SrR,0.717,0.544,7,-6.598,1,0.0371,0.445,5.16E-06,0.0973,0.641,139.959,244493,4,TRUE,1,69,2012
4128,Lolly, Maejor Ali Featuring Juicy J & Justin Bieber,11-01-2014,2xtIAFJIMkzHGHiCrJ9iwd,0.663,0.889,1,-2.975,1,0.303,0.0376,0,0.784,0.837,152.186,225507,4,TRUE,1,67,2013
4129,Bound 2, Kanye West,11-01-2014,3sNVsP50132BTNlImLx70i,0.367,0.665,1,-2.821,1,0.0465,0.145,0,0.113,0.31,148.913,229147,4,TRUE,1,82,2013
4130,Who You Love, John Mayer Featuring Katy Perry,04-01-2014,7IByJvSqRFltGyiiIiL4wn,0.694,0.351,9,-10.92,1,0.0382,0.813,0.00165,0.097,0.691,145.907,249933,4,FALSE,1,65,2013
4131,I Have Nothing, Tessanne Chin,04-01-2014,4Ib4InLIR369amEBFcAjhb,0.423,0.637,0,-3.535,1,0.0329,0.2,0,0.0969,0.15,154.034,231141,3,FALSE,1,19,2014
4132,Little Drummer Boy, Pentatonix,04-01-2014,7BvCDrlYwJ5D9RUqvvs3BT,0.713,0.411,8,-8.24,1,0.0355,0.3,7.19E-05,0.0763,0.626,134.007,255879,4,FALSE,1,70,2012
4133,Slow Down, Selena Gomez,04-01-2014,2OsEJFTfzfjG4oC92cuP2c,0.722,0.821,1,-3.856,0,0.165,0.073,0,0.631,0.721,127.944,210293,4,FALSE,1,67,2013
4134,Summertime Sadness, Lana Del Rey & Cedric Gervais,28-12-2013,5lu3zAHbQKwcCQRls0kxW8,0.572,0.81,1,-5.791,0,0.0557,0.0147,6.94E-06,0.13,0.106,126.045,214912,4,FALSE,1,7,2021
4135,Bridge Over Troubled Water, Tessanne Chin,28-12-2013,6m4fTMuS7abW0LRWZTLsrh,0.32,0.314,7,-8.757,1,0.0301,0.882,0,0.189,0.372,81.351,222150,4,FALSE,1,16,2014
4136,Mine Would Be You, Blake Shelton,28-12-2013,1zvQt99d5oTkEQLmSoO1yu,0.572,0.529,0,-6.897,1,0.0282,0.146,0,0.335,0.321,139.876,239507,4,FALSE,1,59,2013
4137,Cannonball, Lea Michele,28-12-2013,0nSr7aFZlWoM4hULnAGTdx,0.564,0.816,4,-3.134,1,0.0466,0.0236,2.33E-05,0.194,0.567,91.985,215427,4,FALSE,1,42,2014
4138,Angel, Jacquie Lee,28-12-2013,5wUaDFJN4O61Azp3zmUpyw,0.302,0.516,3,-5.204,1,0.0287,0.175,8.53E-06,0.142,0.211,140.498,169648,3,FALSE,1,8,2014
4139,My Story, R. Kelly Featuring 2 Chainz,28-12-2013,6tXu3q5V75lgnO0gdI7GKK,0.939,0.501,9,-5.476,0,0.0893,0.0297,0,0.214,0.763,120.045,266573,4,TRUE,1,36,2013
4140,What Now, Rihanna,28-12-2013,0aUWfpD3PlSv3FTTKcT2rN,0.402,0.696,8,-4.799,0,0.0448,0.0476,0,0.628,0.227,180.158,243093,3,TRUE,1,55,2012
4141,Pound Cake / Paris Morton Music 2, Drake Featuring JAY-Z,28-12-2013,4NVNapccSX7E5JLiW0uQEy,0.52,0.761,2,-6.75,1,0.536,0.139,1.13E-05,0.114,0.264,164.083,432853,4,TRUE,1,64,2013
4142,Right There, Ariana Grande Featuring Big Sean,28-12-2013,3yiopxxeHuwcpAg4e57Zjt,0.621,0.834,7,-3.166,1,0.105,0.127,0,0.0854,0.561,156.095,247080,4,FALSE,1,54,2013
4143,Change Me, Justin Bieber,21-12-2013,5cn4RhNZPPjt0onhqUMEfa,0.407,0.34,6,-9.018,0,0.0492,0.594,0,0.188,0.0775,129.505,167320,3,FALSE,1,50,2014
4144,Beware, Big Sean Featuring Lil Wayne & Jhene Aiko,21-12-2013,6bxUnsSGZCmoHHU5auwtps,0.7,0.554,1,-5.909,1,0.187,0.219,1.36E-06,0.419,0.0633,97.127,235187,4,TRUE,1,77,2013
4145,Southern Girl, Tim McGraw,21-12-2013,29AR5X5yKPd4DBIAiqUMDy,0.731,0.772,7,-4.559,1,0.0258,0.0407,0,0.449,0.928,110.04,255480,4,FALSE,1,53,2013
4146,I. Crawl, Childish Gambino,21-12-2013,2avNkU03zrPbVC8hlUkSbB,0.418,0.537,6,-8.772,1,0.0508,0.0389,9.03E-06,0.137,0.357,127.205,209473,4,FALSE,1,30,2013
4147,The Outsiders, Eric Church,21-12-2013,1VN6TvmHTIWvLzBAOmre6P,0.409,0.8,7,-5.216,1,0.0746,0.272,5.29E-05,0.092,0.321,159.943,252893,4,FALSE,1,52,2014
4148,All The Way Home, Tamar Braxton,21-12-2013,6rvKqjSuVP02HzGiV4G4iq,0.652,0.663,2,-5.318,0,0.0378,0.0807,2.59E-06,0.0805,0.254,107.99,262227,4,FALSE,1,52,2013
4149,Days Of Gold, Jake Owen,21-12-2013,5ETe7SElBIgm2NAZY3SpX4,0.476,0.991,10,-3.458,1,0.052,0.0446,0.00574,0.128,0.453,111.03,201373,4,FALSE,1,43,2013
4150,We Can't Stop, Miley Cyrus,14-12-2013,2y4lAQpi5VTNLu2ldeTdUH,0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003,231240,4,FALSE,1,80,2013
4151,Roller Coaster, Justin Bieber,14-12-2013,18ws4dUbhpoGB7Uv7U89yp,0.705,0.865,5,-4.076,0,0.0712,0.0136,0,0.179,0.585,97.969,201613,4,FALSE,1,52,2014
4152,Mirrors, Justin Timberlake,14-12-2013,4rHZZAmHpZrA3iH5zx8frV,0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,484147,4,FALSE,1,81,2013
4153,Red, Taylor Swift,14-12-2013,4OAuvHryIVv4kMDNSLuPt6,0.516,0.777,1,-4.908,0,0.0375,0.00108,1.62E-06,0.0761,0.408,125.047,223093,4,FALSE,1,84,2021
4154,Red Nose, Sage The Gemini,14-12-2013,1KIQ0RscHwxXPJUvhuO5Bl,0.681,0.473,11,-5.733,0,0.449,0.414,0,0.0794,0.766,194.826,193200,4,TRUE,1,69,2014
4155,Type Of Way, Rich Homie Quan,14-12-2013,0YKvEXArXE4GeGzqCsaifN,0.854,0.75,6,-5.273,0,0.29,0.0606,0,0.0968,0.814,134.919,256000,4,TRUE,1,63,2013
4156,At Last, Will Champlin,14-12-2013,5qAmr6fmWk22YY3fS2B85c,0.26,0.707,5,-5.18,1,0.0355,0.239,0.00157,0.322,0.348,182.959,191274,3,FALSE,1,13,2014
4157,Aw Naw, Chris Young,14-12-2013,53Dj5PCDhb22qWqmre3YQs,0.652,0.859,2,-3.746,1,0.0358,0.0639,0,0.0777,0.491,109.971,188707,4,FALSE,1,64,2013
4158,Diana, One Direction,07-12-2013,6twW4ma6w0mOeejejPK0nY,0.549,0.868,2,-4.319,1,0.0614,0.0604,0,0.137,0.755,171.96,184667,4,FALSE,1,67,2013
4159,Still Into You, Paramore,07-12-2013,1yjY7rpaAQvKwpdUliHx0d,0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.765,136.01,216013,4,FALSE,1,83,2013
4160,Only Time, Enya,07-12-2013,6FLwmdmW77N1Pxb1aWsZmO,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,218547,4,FALSE,1,73,2000
4161,PYD, Justin Bieber Featuring R. Kelly,07-12-2013,2GxCTEXhba060skpicYxTk,0.465,0.494,4,-6.813,0,0.0364,0.837,0,0.434,0.456,123.24,317200,4,FALSE,1,49,2014
4162,Tom Ford, JAY-Z,07-12-2013,1PNGJBI1Lx0h8QCpkHKZLU,0.863,0.705,8,-6.202,1,0.31,0.05,2.21E-05,0.524,0.599,145.099,189013,4,TRUE,1,52,2013
4163,Strong, One Direction,07-12-2013,3cKM7UXBZmgjEgEBTkaIlU,0.741,0.663,0,-7.308,1,0.0434,0.0608,0,0.0931,0.338,115.013,184373,4,FALSE,1,70,2013
4164,Hallelujah, Matthew Schuler,07-12-2013,31BJMDDbKD12ei9mxddZzf,0.335,0.341,6,-5.049,1,0.0297,0.678,0,0.111,0.205,105.756,240335,3,FALSE,1,37,2014
4165,Last Christmas, Ariana Grande,07-12-2013,5xDrO9DEDJGUQGfyoHvgDJ,0.504,0.8,2,-2.763,1,0.0391,0.125,0,0.109,0.789,205.945,203653,4,FALSE,1,82,2013
4166,Rough Water, Travie McCoy Featuring Jason Mraz,07-12-2013,56z8UyE4foPVnSrER7lVR5,0.516,0.909,1,-3.988,0,0.22,0.167,0,0.552,0.472,169.972,219659,4,FALSE,1,48,2013
4167,Livin' On A Prayer, Bon Jovi,30-11-2013,37ZJ0p5Jm13JPevGcx4SkF,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,249293,4,FALSE,1,85,1986
4168,All Bad, Justin Bieber,30-11-2013,3JNEXPTnSxqlxNqhTW61D2,0.696,0.419,9,-8.198,1,0.0256,0.018,0.000818,0.211,0.353,96.482,182747,4,FALSE,1,51,2014
4169,Everything Has Changed, Taylor Swift Featuring Ed Sheeran,30-11-2013,7qEUFOVcxRI19tbT68JcYK,0.498,0.61,6,-5.098,1,0.0363,0.271,0,0.223,0.474,79.918,245427,4,FALSE,1,78,2021
4170,Dope, Lady Gaga,30-11-2013,1gPCk3KUE83rPdz9QqGsX9,0.339,0.429,0,-6.497,0,0.0348,0.667,0,0.082,0.16,128.686,221547,4,TRUE,1,49,2013
4171,Night Train, Jason Aldean,30-11-2013,5ytc87gcx6dZ4nWRNykinV,0.496,0.708,5,-5.175,1,0.0293,0.0512,1.06E-06,0.182,0.502,158.121,232307,4,FALSE,1,63,2012
4172,Darte Un Beso, Prince Royce,30-11-2013,6cJLfIqwh0tCKRjYM3WpZ5,0.757,0.711,1,-4.643,0,0.0349,0.36,0,0.121,0.817,139.962,206933,4,FALSE,1,73,2013
4173,Propuesta Indecente, Romeo Santos,30-11-2013,5PycBIeabfvX3n9ILG7Vrv,0.757,0.632,2,-6.83,1,0.0549,0.499,0,0.0723,0.742,122.936,235133,4,FALSE,1,79,2014
4174,It Goes Like This, Thomas Rhett,23-11-2013,6GsAD8PgHxmEuIPTG8GP3M,0.543,0.837,11,-6.448,1,0.0608,0.117,0,0.0872,0.506,168.056,186080,4,FALSE,1,63,2013
4175,Get Me Bodied, Beyonce,23-11-2013,6fmeXejj4CNkAQ78yao7oE,0.865,0.829,0,-6.981,0,0.315,0.0673,0,0.253,0.651,96.511,205813,4,FALSE,1,50,2006
4176,Bad Day, Justin Bieber,23-11-2013,4VAngYbLewVFpcLR9FpYfR,0.676,0.509,11,-6.838,0,0.0423,0.0221,0,0.221,0.313,81.981,145680,4,FALSE,1,53,2014
4177,A Case Of You, James Wolpert,23-11-2013,6YaB4TXX4s2AJreMQ6cuIj,0.376,0.219,8,-9.588,1,0.0388,0.832,0,0.0933,0.499,187.428,232661,4,FALSE,1,29,2014
4178,All Kinds Of Kinds, Miranda Lambert,23-11-2013,1ThdZzM4DCcNIRf9EyBMg5,0.392,0.741,0,-4.01,1,0.0325,0.12,1.34E-06,0.132,0.461,157.166,266947,3,FALSE,1,42,2011
4179,Give It 2 U, Robin Thicke Featuring Kendrick Lamar,23-11-2013,5zDQlhcJ5KOoXeSMGwiuJY,0.672,0.827,6,-3.829,0,0.0693,0.101,0,0.16,0.58,127.076,229667,4,TRUE,1,41,2013
4180,Parking Lot Party, Lee Brice,23-11-2013,4HFNGbVmsMV5lHUvDuXLkl,0.54,0.86,1,-5.763,1,0.081,0.00646,0,0.629,0.856,171.72,207893,4,FALSE,1,57,2012
4181,Beautiful Pain, Eminem Featuring Sia,23-11-2013,7hiBhOh4s8G0xmGYBAjyuw,0.685,0.815,11,-4.494,0,0.459,0.0616,0,0.154,0.4,165.369,265025,4,TRUE,1,64,2013
4182,Let Me Go, Avril Lavigne Featuring Chad Kroeger,23-11-2013,2o0V0AATmWmCmMOAFWDuEV,0.385,0.654,4,-6.635,1,0.0342,0.212,0,0.136,0.125,164.196,267973,3,FALSE,1,61,2013
4183,Venus, Lady Gaga,16-11-2013,3n3S5cH3IyaOswY2XSUGTS,0.811,0.895,5,-4.304,0,0.0608,0.0267,0,0.104,0.736,121.01,233720,4,TRUE,1,62,2013
4184,Recovery, Justin Bieber,16-11-2013,6pFqCPdvm6C9IHbJrEu8aG,0.669,0.527,6,-5.048,0,0.0812,0.014,0,0.338,0.238,130.271,182373,4,FALSE,1,53,2014
4185,Clarity, Zedd Featuring Foxes,16-11-2013,60wwxj6Dd9NJlirf84wr2c,0.509,0.781,8,-3.48,1,0.072,0.0398,0,0.0749,0.176,128,271427,4,FALSE,1,77,2012
4186,Crooked Smile, J. Cole Featuring TLC,16-11-2013,5gFoAVTN9YlM9uJCrFZtgl,0.606,0.784,7,-6.293,1,0.268,0.435,0,0.689,0.48,80.985,278573,4,TRUE,1,72,2013
4187,Get Lucky, Daft Punk Featuring Pharrell Williams,16-11-2013,2Foc5Q5nqNiosCNqttzHof,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07E-06,0.101,0.862,116.047,248413,4,FALSE,1,81,2013
4188,Can't Hold Us, Macklemore & Ryan Lewis Featuring Ray Dalton,16-11-2013,3bidbhpOYeV4knp8AIu8Xn,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,258343,4,FALSE,1,85,2012
4189,True Love, P!nk Featuring Lily Allen,16-11-2013,1QNqrsNQ1JVLEwncov3lEY,0.457,0.823,9,-4.76,1,0.311,0.00144,0,0.108,0.578,192.205,230733,4,TRUE,1,75,2012
4190,V.S.O.P., K. Michelle,16-11-2013,5hZUqVitmzZQcTtpkybSj6,0.277,0.806,6,-4.715,1,0.0577,0.0478,0,0.0525,0.617,74.098,209107,1,FALSE,1,48,2013
4191,Closer, Tegan And Sara,16-11-2013,4dTVgHZFPlaq9nPbLVVLSG,0.588,0.751,0,-7.588,1,0.0328,0.00174,6.57E-05,0.353,0.52,136.979,209280,4,FALSE,1,62,2013
4192,Hold Tight, Justin Bieber,09-11-2013,0na8x6EOqjHsGABdB90TIC,0.456,0.608,10,-5.815,0,0.328,0.287,0,0.101,0.491,58.875,254213,4,FALSE,1,47,2014
4193,Sweeter Than Fiction, Taylor Swift,09-11-2013,0RFCHlNuTeUHIB36VuVbOL,0.71,0.614,6,-6.965,1,0.0366,0.00164,0.000154,0.0785,0.673,135.012,237640,4,FALSE,1,51,2013
4194,Cups (Pitch Perfect's When I'm Gone), Anna Kendrick,09-11-2013,6mH3qVIeOsnQIAho5eWwhH,0.878,0.455,0,-8.845,1,0.077,0.0462,0.00484,0.0353,0.79,129.953,128013,4,FALSE,1,60,2015
4195,Wait For A Minute, Tyga & Justin Bieber,09-11-2013,1AcJJerSHcXCnevx9oSoWe,0.593,0.34,4,-10.516,0,0.138,0.0895,2.65E-06,0.113,0.423,99.905,207013,4,TRUE,1,54,2013
4196,Best I Ever Had, Gavin DeGraw,09-11-2013,2bN0VoXCagktb6yAi9942I,0.547,0.932,7,-5.237,1,0.0966,0.00233,0,0.335,0.512,134.976,226200,4,FALSE,1,55,2013
4197,Round Here, Florida Georgia Line,09-11-2013,5T6DM9qjjngWnukcw0svkX,0.523,0.954,1,-3.051,1,0.0374,0.00385,1.65E-06,0.243,0.901,141.982,215120,4,FALSE,1,64,2012
4198,Miss Movin' On, Fifth Harmony,09-11-2013,0gL0Xf8CN95HmgfEYYLRZV,0.466,0.842,6,-2.937,1,0.0513,0.0332,9.12E-06,0.349,0.418,75,193733,4,FALSE,1,63,2013
4199,Treasure, Bruno Mars,02-11-2013,55h7vJchibLdUkxdlX3fK7,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24E-05,0.324,0.937,116.017,178560,4,TRUE,1,80,2012
4200,Just Give Me A Reason, P!nk Featuring Nate Ruess,02-11-2013,1mKXFLRA179hdOWQBwUk9e,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4,FALSE,1,82,2012
4201,Heartbreaker, Justin Bieber,26-10-2013,21pCToQdqcPi879auxjxKe,0.572,0.503,6,-7.334,0,0.0858,0.156,0,0.346,0.553,103.215,262840,4,FALSE,1,53,2014
4202,Hey Girl, Billy Currington,26-10-2013,4CcrLWFQY4dRGMbUR59cSp,0.548,0.673,1,-5.29,1,0.0268,0.0158,0,0.0794,0.652,81.947,200533,4,FALSE,1,59,2013
4203,Love Somebody, Maroon 5,26-10-2013,0HnaqUxvHP5LaWdmWwJpiS,0.675,0.792,1,-6.303,1,0.0368,0.145,0,0.12,0.395,120.016,229813,4,FALSE,1,60,2012
4204,Cruise, Florida Georgia Line Featuring Nelly,26-10-2013,0i5el041vd6nxrGEU8QRxy,0.457,0.948,10,-3.364,1,0.0354,0.0191,0,0.0536,0.878,148,208960,4,FALSE,1,73,2012
4205,Redneck Crazy, Tyler Farr,26-10-2013,4lcXNTm9JrQpJYXqsENmFI,0.487,0.667,7,-4.216,0,0.0309,0.153,0,0.161,0.463,145.854,216040,4,FALSE,1,61,2013
4206,Sirens, Pearl Jam,26-10-2013,1cAMXz9mnvrqyQLSG4KeeE,0.523,0.847,3,-5.888,1,0.028,0.00309,1.21E-05,0.146,0.475,155.032,340320,4,FALSE,1,65,2013
